psc_code,psc_name
H260,"EQUIPMENT AND MATERIALS TESTING- FIBER OPTICS MATERIALS, COMPONENTS, ASSEMBLIES, AND ACCESSORIES"
H261,EQUIPMENT AND MATERIALS TESTING- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT
H262,EQUIPMENT AND MATERIALS TESTING- LIGHTING FIXTURES AND LAMPS
H263,"EQUIPMENT AND MATERIALS TESTING- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS"
H265,"EQUIPMENT AND MATERIALS TESTING- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES"
H266,EQUIPMENT AND MATERIALS TESTING- INSTRUMENTS AND LABORATORY EQUIPMENT
H267,EQUIPMENT AND MATERIALS TESTING- PHOTOGRAPHIC EQUIPMENT
H268,EQUIPMENT AND MATERIALS TESTING- CHEMICALS AND CHEMICAL PRODUCTS
H269,EQUIPMENT AND MATERIALS TESTING- TRAINING AIDS AND DEVICES
H270,EQUIPMENT AND MATERIALS TESTING- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT
H271,EQUIPMENT AND MATERIALS TESTING- FURNITURE
H272,EQUIPMENT AND MATERIALS TESTING- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES
H273,EQUIPMENT AND MATERIALS TESTING- FOOD PREPARATION AND SERVING EQUIPMENT
H274,"EQUIPMENT/MATERIALS TESTING- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT"
H275,EQUIPMENT AND MATERIALS TESTING- OFFICE SUPPLIES AND DEVICES
H276,"EQUIPMENT AND MATERIALS TESTING- BOOKS, MAPS, AND OTHER PUBLICATIONS"
H277,EQUIPMENT AND MATERIALS TESTING- MUSICAL INST/PHONOGRAPH/HOME RADIO
H278,EQUIPMENT AND MATERIALS TESTING- RECREATIONAL AND ATHLETIC EQUIPMENT
H279,EQUIPMENT AND MATERIALS TESTING- CLEANING EQUIPMENT AND SUPPLIES
H280,"EQUIPMENT AND MATERIALS TESTING- BRUSHES, PAINTS, SEALERS, AND ADHESIVES"
H281,"EQUIPMENT AND MATERIALS TESTING- CONTAINERS, PACKAGING, AND PACKING SUPPLIES"
H283,"EQUIPMENT AND MATERIALS TESTING- TEXTILES, LEATHER, FURS, APPAREL AND SHOE FINDINGS, TENTS AND FLAGS"
H284,"EQUIPMENT AND MATERIALS TESTING- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA"
H285,EQUIPMENT AND MATERIALS TESTING- TOILETRIES
H287,EQUIPMENT AND MATERIALS TESTING- AGRICULTURAL SUPPLIES
H288,EQUIPMENT AND MATERIALS TESTING- LIVE ANIMALS
H289,EQUIPMENT AND MATERIALS TESTING- SUBSISTENCE
H291,"EQUIPMENT AND MATERIALS TESTING- FUELS, LUBRICANTS, OILS, AND WAXES"
H293,EQUIPMENT AND MATERIALS TESTING- NONMETALLIC FABRICATED MATERIALS
H294,EQUIPMENT AND MATERIALS TESTING- NONMETALLIC CRUDE MATERIALS
H295,"EQUIPMENT AND MATERIALS TESTING- METAL BARS, SHEETS, AND SHAPES"
H296,"EQUIPMENT AND MATERIALS TESTING- ORES, MINERALS, AND THEIR PRIMARY PRODUCTS"
H299,EQUIPMENT AND MATERIALS TESTING- MISCELLANEOUS
H3,INSPECTION SERVICES
H310,INSPECTION- WEAPONS
H311,INSPECTION- NUCLEAR ORDNANCE
H312,INSPECTION- FIRE CONTROL EQUIPMENT
H313,INSPECTION- AMMUNITION AND EXPLOSIVES
H314,INSPECTION- GUIDED MISSILES
H315,INSPECTION- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS
H316,INSPECTION- AIRCRAFT COMPONENTS AND ACCESSORIES
H317,"INSPECTION- AIRCRAFT LAUNCHING, LANDING, AND GROUND HANDLING EQUIPMENT"
H318,INSPECTION- SPACE VEHICLES
H319,"INSPECTION- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS"
H320,INSPECTION- SHIP AND MARINE EQUIPMENT
H322,INSPECTION- RAILWAY EQUIPMENT
H323,"INSPECTION- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES"
H324,INSPECTION- TRACTORS
H325,INSPECTION- VEHICULAR EQUIPMENT COMPONENTS
H326,INSPECTION- TIRES AND TUBES
H328,"INSPECTION- ENGINES, TURBINES, AND COMPONENTS"
H329,INSPECTION- ENGINE ACCESSORIES
H330,INSPECTION- MECHANICAL POWER TRANSMISSION EQUIPMENT
H331,INSPECTION- BEARINGS
H332,INSPECTION- WOODWORKING MACHINERY AND EQUIPMENT
H334,INSPECTION- METALWORKING MACHINERY
H335,INSPECTION- SERVICE AND TRADE EQUIPMENT
H336,INSPECTION- SPECIAL INDUSTRY MACHINERY
H337,INSPECTION- AGRICULTURAL MACHINERY AND EQUIPMENT
H338,"INSPECTION- CONSTRUCTION, MINING, EXCAVATING, AND HIGHWAY MAINTENANCE EQUIPMENT"
H339,INSPECTION- MATERIALS HANDLING EQUIPMENT
H340,"INSPECTION- ROPE, CABLE, CHAIN, AND FITTINGS"
H341,"INSPECTION- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT"
H342,INSPECTION- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS
H343,INSPECTION- PUMPS AND COMPRESSORS
H344,"INSPECTION- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS"
H345,"INSPECTION- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT"
H346,INSPECTION- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT
H347,"INSPECTION- PIPE, TUBING, HOSE, AND FITTINGS"
H348,INSPECTION- VALVES
H349,INSPECTION- MAINTENANCE AND REPAIR SHOP EQUIPMENT
H351,INSPECTION- HAND TOOLS
H352,INSPECTION- MEASURING TOOLS
H353,INSPECTION- HARDWARE AND ABRASIVES
H354,INSPECTION- PREFABRICATED STRUCTURES AND SCAFFOLDING
H355,"INSPECTION- LUMBER, MILLWORK, PLYWOOD, AND VENEER"
H356,INSPECTION- CONSTRUCTION AND BUILDING MATERIALS
H358,"INSPECTION- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT"
H359,INSPECTION- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS
H360,"INSPECTION- FIBER OPTICS MATERIALS, COMPONENTS, ASSEMBLIES, AND ACCESSORIES"
H361,INSPECTION- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT
H362,INSPECTION- LIGHTING FIXTURES AND LAMPS
H363,"INSPECTION- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS"
H365,"INSPECTION- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES"
H366,INSPECTION- INSTRUMENTS AND LABORATORY EQUIPMENT
H367,INSPECTION- PHOTOGRAPHIC EQUIPMENT
H368,INSPECTION- CHEMICALS AND CHEMICAL PRODUCTS
H369,INSPECTION- TRAINING AIDS AND DEVICES
H370,INSPECTION- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT
H371,INSPECTION- FURNITURE
H372,INSPECTION- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES
H373,INSPECTION- FOOD PREPARATION AND SERVING EQUIPMENT
H374,"INSPECTION- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT"
H375,INSPECTION- OFFICE SUPPLIES AND DEVICES
H376,"INSPECTION- BOOKS, MAPS, AND OTHER PUBLICATIONS"
H377,INSPECTION- MUSICAL INST/PHONOGRAPH/HOME RADIO
H378,INSPECTION- RECREATIONAL AND ATHLETIC EQUIPMENT
H379,INSPECTION- CLEANING EQUIPMENT AND SUPPLIES
H380,"INSPECTION- BRUSHES, PAINTS, SEALERS, AND ADHESIVES"
H381,"INSPECTION- CONTAINERS, PACKAGING, AND PACKING SUPPLIES"
H383,"INSPECTION- TEXTILES, LEATHER, FURS, APPAREL AND SHOE FINDINGS, TENTS AND FLAGS"
H384,"INSPECTION- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA"
H385,INSPECTION- TOILETRIES
H387,INSPECTION- AGRICULTURAL SUPPLIES
H388,INSPECTION- LIVE ANIMALS
H389,INSPECTION- SUBSISTENCE
H391,"INSPECTION- FUELS, LUBRICANTS, OILS, AND WAXES"
H393,INSPECTION- NONMETALLIC FABRICATED MATERIALS
H394,INSPECTION- NONMETALLIC CRUDE MATERIALS
H395,"INSPECTION- METAL BARS, SHEETS, AND SHAPES"
H396,"INSPECTION- ORES, MINERALS, AND THEIR PRIMARY PRODUCTS"
H399,INSPECTION- MISCELLANEOUS
H9,"OTHER QUALITY, TEST, INSPECT SVCS"
H910,OTHER QC/TEST/INSPECT- WEAPONS
H911,OTHER QC/TEST/INSPECT- NUCLEAR ORDNANCE
H912,OTHER QC/TEST/INSPECT- FIRE CONTROL EQUIPMENT
H913,OTHER QC/TEST/INSPECT- AMMUNITION AND EXPLOSIVES
H914,OTHER QC/TEST/INSPECT- GUIDED MISSILES
H915,OTHER QC/TEST/INSPECT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS
H916,OTHER QC/TEST/INSPECT- AIRCRAFT COMPONENTS AND ACCESSORIES
H917,"OTHER QC/TEST/INSPECT- AIRCRAFT LAUNCHING, LANDING, AND GROUND HANDLING EQUIPMENT"
H918,OTHER QC/TEST/INSPECT- SPACE VEHICLES
H919,"OTHER QC/TEST/INSPECT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS"
H920,OTHER QC/TEST/INSPECT- SHIP AND MARINE EQUIPMENT
H922,OTHER QC/TEST/INSPECT- RAILWAY EQUIPMENT
H923,"OTHER QC/TEST/INSPECT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES"
H924,OTHER QC/TEST/INSPECT- TRACTORS
H925,OTHER QC/TEST/INSPECT- VEHICULAR EQUIPMENT COMPONENTS
H926,OTHER QC/TEST/INSPECT- TIRES AND TUBES
H928,"OTHER QC/TEST/INSPECT- ENGINES, TURBINES, AND COMPONENTS"
H929,OTHER QC/TEST/INSPECT- ENGINE ACCESSORIES
H930,OTHER QC/TEST/INSPECT- MECHANICAL POWER TRANSMISSION EQUIPMENT
H931,OTHER QC/TEST/INSPECT- BEARINGS
H932,OTHER QC/TEST/INSPECT- WOODWORKING MACHINERY AND EQUIPMENT
H934,OTHER QC/TEST/INSPECT- METALWORKING MACHINERY
H935,OTHER QC/TEST/INSPECT- SERVICE AND TRADE EQUIPMENT
H936,OTHER QC/TEST/INSPECT- SPECIAL INDUSTRY MACHINERY
H937,OTHER QC/TEST/INSPECT- AGRICULTURAL MACHINERY AND EQUIPMENT
H938,"OTHER QC/TEST/INSPECT- CONSTRUCTION, MINING, EXCAVATING, AND HIGHWAY MAINTENANCE EQUIPMENT"
H939,OTHER QC/TEST/INSPECT- MATERIALS HANDLING EQUIPMENT
H940,"OTHER QC/TEST/INSPECT- ROPE, CABLE, CHAIN, AND FITTINGS"
H941,"OTHER QC/TEST/INSPECT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT"
H942,OTHER QC/TEST/INSPECT- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS
H943,OTHER QC/TEST/INSPECT- PUMPS AND COMPRESSORS
H944,"OTHER QC/TEST/INSPECT- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS"
H945,"OTHER QC/TEST/INSPECT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT"
H946,OTHER QC/TEST/INSPECT- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT
H947,"OTHER QC/TEST/INSPECT- PIPE, TUBING, HOSE, AND FITTINGS"
H948,OTHER QC/TEST/INSPECT- VALVES
H949,OTHER QC/TEST/INSPECT- MAINTENANCE AND REPAIR SHOP EQUIPMENT
H951,OTHER QC/TEST/INSPECT- HAND TOOLS
H952,OTHER QC/TEST/INSPECT- MEASURING TOOLS
H953,OTHER QC/TEST/INSPECT- HARDWARE AND ABRASIVES
H954,OTHER QC/TEST/INSPECT- PREFABRICATED STRUCTURES AND SCAFFOLDING
H955,"OTHER QC/TEST/INSPECT- LUMBER, MILLWORK, PLYWOOD, AND VENEER"
H956,OTHER QC/TEST/INSPECT- CONSTRUCTION AND BUILDING MATERIALS
H958,"OTHER QC/TEST/INSPECT- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT"
H959,OTHER QC/TEST/INSPECT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS
H960,"OTHER QC/TEST/INSPECT- FIBER OPTICS MATERIALS, COMPONENTS, ASSEMBLIES, AND ACCESSORIES"
H961,OTHER QC/TEST/INSPECT- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT
H962,OTHER QC/TEST/INSPECT- LIGHTING FIXTURES AND LAMPS
H963,"OTHER QC/TEST/INSPECT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS"
H965,"OTHER QC/TEST/INSPECT- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES"
H966,OTHER QC/TEST/INSPECT- INSTRUMENTS AND LABORATORY EQUIPMENT
H967,OTHER QC/TEST/INSPECT- PHOTOGRAPHIC EQUIPMENT
H968,OTHER QC/TEST/INSPECT- CHEMICALS AND CHEMICAL PRODUCTS
H969,OTHER QC/TEST/INSPECT- TRAINING AIDS AND DEVICES
H970,OTHER QC/TEST/INSPECT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT
H971,OTHER QC/TEST/INSPECT- FURNITURE
H972,OTHER QC/TEST/INSPECT- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES
H973,OTHER QC/TEST/INSPECT- FOOD PREPARATION AND SERVING EQUIPMENT
H974,"OTHER QC/TEST/INSPECT- OFFICE MACHINES, TEXT PROCESSING SYSTEMS, AND VISIBLE RECORD EQUIPMENT"
H975,OTHER QC/TEST/INSPECT- OFFICE SUPPLIES AND DEVICES
H976,"OTHER QC/TEST/INSPECT- BOOKS, MAPS, AND OTHER PUBLICATIONS"
H977,OTHER QC/TEST/INSPECT- MUSICAL INST/PHONOGRAPH/HOME RADIO
H978,OTHER QC/TEST/INSPECT- RECREATIONAL AND ATHLETIC EQUIPMENT
H979,OTHER QC/TEST/INSPECT- CLEANING EQUIPMENT AND SUPPLIES
H980,"OTHER QC/TEST/INSPECT- BRUSHES, PAINTS, SEALERS, AND ADHESIVES"
H981,"OTHER QC/TEST/INSPECT- CONTAINERS, PACKAGING, AND PACKING SUPPLIES"
H983,"OTHER QC/TEST/INSPECT- TEXTILES, LEATHER, FURS, APPAREL AND SHOE FINDINGS, TENTS AND FLAGS"
H984,"OTHER QC/TEST/INSPECT- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA"
H985,OTHER QC/TEST/INSPECT- TOILETRIES
H987,OTHER QC/TEST/INSPECT- AGRICULTURAL SUPPLIES
H988,OTHER QC/TEST/INSPECT- LIVE ANIMALS
H989,OTHER QC/TEST/INSPECT- SUBSISTENCE
H991,"OTHER QC/TEST/INSPECT- FUELS, LUBRICANTS, OILS, AND WAXES"
H993,OTHER QC/TEST/INSPECT- NONMETALLIC FABRICATED MATERIALS
H994,OTHER QC/TEST/INSPECT- NONMETALLIC CRUDE MATERIALS
H995,"OTHER QC/TEST/INSPECT- METAL BARS, SHEETS, AND SHAPES"
H996,"OTHER QC/TEST/INSPECT- ORES, MINERALS, AND THEIR PRIMARY PRODUCTS"
H999,OTHER QC/TEST/INSPECT- MISCELLANEOUS
J,"MAINT, REPAIR, REBUILD EQUIPMENT"
J0,"MAINT, REPAIR, REBUILD OF EQUIPMENT"
J010,MAINT/REPAIR/REBUILD OF EQUIPMENT- WEAPONS
J011,MAINT/REPAIR/REBUILD OF EQUIPMENT- NUCLEAR ORDNANCE
J012,MAINT/REPAIR/REBUILD OF EQUIPMENT- FIRE CONTROL EQUIPMENT
J013,MAINT/REPAIR/REBUILD OF EQUIPMENT- AMMUNITION AND EXPLOSIVES
J014,MAINT/REPAIR/REBUILD OF EQUIPMENT- GUIDED MISSILES
J015,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS
J016,MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES
J017,"MAINT/REPAIR/REBUILD OF EQUIPMENT- AIRCRAFT LAUNCHING, LANDING, AND GROUND HANDLING EQUIPMENT"
J018,MAINT/REPAIR/REBUILD OF EQUIPMENT- SPACE VEHICLES
J019,"MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS"
J020,MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT
J022,MAINT/REPAIR/REBUILD OF EQUIPMENT- RAILWAY EQUIPMENT
J023,"MAINT/REPAIR/REBUILD OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES"
J024,MAINT/REPAIR/REBUILD OF EQUIPMENT- TRACTORS
J025,MAINT/REPAIR/REBUILD OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS
J026,MAINT/REPAIR/REBUILD OF EQUIPMENT- TIRES AND TUBES
J028,"MAINT/REPAIR/REBUILD OF EQUIPMENT- ENGINES, TURBINES, AND COMPONENTS"
J029,MAINT/REPAIR/REBUILD OF EQUIPMENT- ENGINE ACCESSORIES
J030,MAINT/REPAIR/REBUILD OF EQUIPMENT- MECHANICAL POWER TRANSMISSION EQUIPMENT
J031,MAINT/REPAIR/REBUILD OF EQUIPMENT- BEARINGS
J032,MAINT/REPAIR/REBUILD OF EQUIPMENT- WOODWORKING MACHINERY AND EQUIPMENT
J034,MAINT/REPAIR/REBUILD OF EQUIPMENT- METALWORKING MACHINERY
J035,MAINT/REPAIR/REBUILD OF EQUIPMENT- SERVICE AND TRADE EQUIPMENT
J036,MAINT/REPAIR/REBUILD OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY
J037,MAINT/REPAIR/REBUILD OF EQUIPMENT- AGRICULTURAL MACHINERY AND EQUIPMENT
J038,MAINT/REPAIR/REBUILD OF EQUIPMENT- CONSTRUCTION/MINING/EXCAVATING/HIGHWAY MAINTENANCE EQUIPMENT
J039,MAINT/REPAIR/REBUILD OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT
J040,"MAINT/REPAIR/REBUILD OF EQUIPMENT- ROPE, CABLE, CHAIN, AND FITTINGS"
J041,"MAINT/REPAIR/REBUILD OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT"
J042,MAINT/REPAIR/REBUILD OF EQUIP- FIRE FIGHTING/RESCUE/SAFETY EQUIP; ENVIRON PROTECT EQUIP/MATLS
J043,MAINT/REPAIR/REBUILD OF EQUIPMENT- PUMPS AND COMPRESSORS
J044,"MAINT/REPAIR/REBUILD OF EQUIPMENT- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS"
J045,"MAINT/REPAIR/REBUILD OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT"
J046,MAINT/REPAIR/REBUILD OF EQUIPMENT- WATER PURIFICATION AND SEWAGE TREATMENT EQUIPMENT
J047,"MAINT/REPAIR/REBUILD OF EQUIPMENT- PIPE, TUBING, HOSE, AND FITTINGS"
J048,MAINT/REPAIR/REBUILD OF EQUIPMENT- VALVES
J049,MAINT/REPAIR/REBUILD OF EQUIPMENT- MAINTENANCE AND REPAIR SHOP EQUIPMENT
J051,MAINT/REPAIR/REBUILD OF EQUIPMENT- HAND TOOLS
J052,MAINT/REPAIR/REBUILD OF EQUIPMENT- MEASURING TOOLS
J053,MAINT/REPAIR/REBUILD OF EQUIPMENT- HARDWARE AND ABRASIVES
J054,MAINT/REPAIR/REBUILD OF EQUIPMENT- PREFABRICATED STRUCTURES AND SCAFFOLDING
J055,"MAINT/REPAIR/REBUILD OF EQUIPMENT- LUMBER, MILLWORK, PLYWOOD, AND VENEER"
J056,MAINT/REPAIR/REBUILD OF EQUIPMENT- CONSTRUCTION AND BUILDING MATERIALS
J058,"MAINT/REPAIR/REBUILD OF EQUIPMENT- COMMUNICATION, DETECTION, AND COHERENT RADIATION EQUIPMENT"
J059,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRICAL AND ELECTRONIC EQUIPMENT COMPONENTS
J060,"MAINT/REPAIR/REBUILD OF EQUIPMENT- FIBER OPTICS MATERIALS, COMPONENTS, ASSEMBLIES, AND ACCESSORIES"
J061,MAINT/REPAIR/REBUILD OF EQUIPMENT- ELECTRIC WIRE AND POWER DISTRIBUTION EQUIPMENT
J062,MAINT/REPAIR/REBUILD OF EQUIPMENT- LIGHTING FIXTURES AND LAMPS
J063,"MAINT/REPAIR/REBUILD OF EQUIPMENT- ALARM, SIGNAL, AND SECURITY DETECTION SYSTEMS"
J065,"MAINT/REPAIR/REBUILD OF EQUIPMENT- MEDICAL, DENTAL, AND VETERINARY EQUIPMENT AND SUPPLIES"
J066,MAINT/REPAIR/REBUILD OF EQUIPMENT- INSTRUMENTS AND LABORATORY EQUIPMENT
J067,MAINT/REPAIR/REBUILD OF EQUIPMENT- PHOTOGRAPHIC EQUIPMENT
J068,MAINT/REPAIR/REBUILD OF EQUIPMENT- CHEMICALS AND CHEMICAL PRODUCTS
J069,MAINT/REPAIR/REBUILD OF EQUIPMENT- TRAINING AIDS AND DEVICES
J070,MAINT/REPAIR/REBUILD OF EQUIPMENT- ADP EQUIPMENT/SOFTWARE/SUPPLIES/SUPPORT EQUIPMENT
J071,MAINT/REPAIR/REBUILD OF EQUIPMENT- FURNITURE
J072,MAINT/REPAIR/REBUILD OF EQUIPMENT- HOUSEHOLD AND COMMERCIAL FURNISHINGS AND APPLIANCES
J073,MAINT/REPAIR/REBUILD OF EQUIPMENT- FOOD PREPARATION AND SERVING EQUIPMENT
J074,MAINT/REPAIR/REBUILD OF EQUIPMENT- OFFICE MACHINES/TEXT PROCESSING SYS/VISIBLE RECORD EQUIPMENT
J075,MAINT/REPAIR/REBUILD OF EQUIPMENT- OFFICE SUPPLIES AND DEVICES
J076,"MAINT/REPAIR/REBUILD OF EQUIPMENT- BOOKS, MAPS, AND OTHER PUBLICATIONS"
J077,MAINT/REPAIR/REBUILD OF EQUIPMENT- MUSICAL INST/PHONOGRAPH/HOME RADIO
J078,MAINT/REPAIR/REBUILD OF EQUIPMENT- RECREATIONAL AND ATHLETIC EQUIPMENT
J079,MAINT/REPAIR/REBUILD OF EQUIPMENT- CLEANING EQUIPMENT AND SUPPLIES
J080,"MAINT/REPAIR/REBUILD OF EQUIPMENT- BRUSHES, PAINTS, SEALERS, AND ADHESIVES"
J081,"MAINT/REPAIR/REBUILD OF EQUIPMENT- CONTAINERS, PACKAGING, AND PACKING SUPPLIES"
J083,"MAINT/REPAIR/REBUILD OF EQUIPMENT- TEXTILES, LEATHER, FURS, APPAREL/SHOE FINDINGS, TENTS/FLAGS"
J084,"MAINT/REPAIR/REBUILD OF EQUIPMENT- CLOTHING, INDIVIDUAL EQUIPMENT, AND INSIGNIA"
J085,MAINT/REPAIR/REBUILD OF EQUIPMENT- TOILETRIES
J087,MAINT/REPAIR/REBUILD OF EQUIPMENT- AGRICULTURAL SUPPLIES
J088,MAINT/REPAIR/REBUILD OF EQUIPMENT- LIVE ANIMALS
J089,MAINT/REPAIR/REBUILD OF EQUIPMENT- SUBSISTENCE
J091,"MAINT/REPAIR/REBUILD OF EQUIPMENT- FUELS, LUBRICANTS, OILS, AND WAXES"
J093,MAINT/REPAIR/REBUILD OF EQUIPMENT- NONMETALLIC FABRICATED MATERIALS
J094,MAINT/REPAIR/REBUILD OF EQUIPMENT- NONMETALLIC CRUDE MATERIALS
J095,"MAINT/REPAIR/REBUILD OF EQUIPMENT- METAL BARS, SHEETS, AND SHAPES"
J096,"MAINT/REPAIR/REBUILD OF EQUIPMENT- ORES, MINERALS, AND THEIR PRIMARY PRODUCTS"
J099,MAINT/REPAIR/REBUILD OF EQUIPMENT- MISCELLANEOUS
J9,NON-NUCLEAR SHIP REPAIR
J998,NON-NUCLEAR SHIP REPAIR (EAST)
J999,NON-NUCLEAR SHIP REPAIR (WEST)
K,MODIFICATION OF EQUIPMENT
K0,MODIFICATION OF EQUIPMENT
K010,MODIFICATION OF EQUIPMENT- WEAPONS
K011,MODIFICATION OF EQUIPMENT- NUCLEAR ORDNANCE
K012,MODIFICATION OF EQUIPMENT- FIRE CONTROL EQUIPMENT
K013,MODIFICATION OF EQUIPMENT- AMMUNITION AND EXPLOSIVES
K014,MODIFICATION OF EQUIPMENT- GUIDED MISSILES
K015,MODIFICATION OF EQUIPMENT- AIRCRAFT AND AIRFRAME STRUCTURAL COMPONENTS
K016,MODIFICATION OF EQUIPMENT- AIRCRAFT COMPONENTS AND ACCESSORIES
K017,"MODIFICATION OF EQUIPMENT- AIRCRAFT LAUNCHING, LANDING, AND GROUND HANDLING EQUIPMENT"
K018,MODIFICATION OF EQUIPMENT- SPACE VEHICLES
K019,"MODIFICATION OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS"
K020,MODIFICATION OF EQUIPMENT- SHIP AND MARINE EQUIPMENT
K022,MODIFICATION OF EQUIPMENT- RAILWAY EQUIPMENT
K023,"MODIFICATION OF EQUIPMENT- GROUND EFFECT VEHICLES, MOTOR VEHICLES, TRAILERS, AND CYCLES"
K024,MODIFICATION OF EQUIPMENT- TRACTORS
K025,MODIFICATION OF EQUIPMENT- VEHICULAR EQUIPMENT COMPONENTS
K026,MODIFICATION OF EQUIPMENT- TIRES AND TUBES
K028,"MODIFICATION OF EQUIPMENT- ENGINES, TURBINES, AND COMPONENTS"
K029,MODIFICATION OF EQUIPMENT- ENGINE ACCESSORIES
K030,MODIFICATION OF EQUIPMENT- MECHANICAL POWER TRANSMISSION EQUIPMENT
K031,MODIFICATION OF EQUIPMENT- BEARINGS
K032,MODIFICATION OF EQUIPMENT- WOODWORKING MACHINERY AND EQUIPMENT
K034,MODIFICATION OF EQUIPMENT- METALWORKING MACHINERY
K035,MODIFICATION OF EQUIPMENT- SERVICE AND TRADE EQUIPMENT
K036,MODIFICATION OF EQUIPMENT- SPECIAL INDUSTRY MACHINERY
K037,MODIFICATION OF EQUIPMENT- AGRICULTURAL MACHINERY AND EQUIPMENT
K038,"MODIFICATION OF EQUIPMENT- CONSTRUCTION, MINING, EXCAVATING, AND HIGHWAY MAINTENANCE EQUIPMENT"
K039,MODIFICATION OF EQUIPMENT- MATERIALS HANDLING EQUIPMENT
K040,"MODIFICATION OF EQUIPMENT- ROPE, CABLE, CHAIN, AND FITTINGS"
K041,"MODIFICATION OF EQUIPMENT- REFRIGERATION, AIR CONDITIONING, AND AIR CIRCULATING EQUIPMENT"
K042,MODIFICATION OF EQUIPMENT- FIRE FIGHTING/RESCUE/SAFETY EQUIPMENT; ENVIRON PROTECT EQUIPMENT/MATLS
K043,MODIFICATION OF EQUIPMENT- PUMPS AND COMPRESSORS
K044,"MODIFICATION OF EQUIPMENT- FURNACE, STEAM PLANT, AND DRYING EQUIPMENT; NUCLEAR REACTORS"
K045,"MODIFICATION OF EQUIPMENT- PLUMBING, HEATING, AND WASTE DISPOSAL EQUIPMENT"
